8/1/2013,,,,,,,,,,,,,,,,
KENTUCKY DEPARTMENT OF EDUCATION,,,,,,,,,,,,,,,,
SUPERINTENDENT'S ANNUAL ATTENDANCE REPORT,,,,,,,,,,,,,,,,
"ENROLLMENT BY DISTRICT, SCHOOL AND GRADE",,,,,,,,,,,,,,,,
For School Year 12-13,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
DISTRICT,SCHOOL,EL,1,2,3,4,5,6,7,8,9,10,11,12,EC,TOTAL
TOTALS for Robertson County                                                                         ,                                                                                                    ,38,31,27,21,26,29,23,33,29,29,20,22,23,1,352
511-Rockcastle County                                                                               ,020-Brodhead Elementary School                                                                      ,61,69,67,66,65,62,0,0,0,0,0,0,0,0,390
511-Rockcastle County                                                                               ,022-Rockcastle Academy for Academic Ach                                                             ,0,0,0,0,0,0,0,0,2,5,4,4,7,0,22
511-Rockcastle County                                                                               ,100-Rockcastle County Middle School                                                                 ,0,0,0,0,0,0,225,236,215,0,0,0,0,0,676
511-Rockcastle County                                                                               ,170-Mt. Vernon Elementary                                                                           ,104,90,109,129,96,123,0,0,0,0,0,0,0,0,651
511-Rockcastle County                                                                               ,310-Rockcastle County High School                                                                   ,0,0,0,0,0,0,0,0,0,205,228,201,213,2,849
511-Rockcastle County                                                                               ,320-Roundstone Elementary School                                                                    ,47,53,47,41,42,54,0,0,0,0,0,0,0,0,284
TOTALS for Rockcastle County                                                                        ,                                                                                                    ,212,212,223,236,203,239,225,236,217,210,232,205,220,2,2872
515-Rowan County                                                                                    ,040-Clearfield Elementary School                                                                    ,54,52,52,59,40,44,0,0,0,0,0,0,0,0,301
515-Rowan County                                                                                    ,043-McBrayer Elementary School                                                                      ,106,103,89,77,102,90,0,0,0,0,0,0,0,0,567
515-Rowan County                                                                                    ,130-Morehead Youth Development Center                                                               ,0,0,0,0,0,0,0,0,1,3,6,9,2,0,21
515-Rowan County                                                                                    ,180-Rowan County Senior High School                                                                 ,0,0,0,0,0,0,0,0,0,251,262,232,195,4,944
515-Rowan County                                                                                    ,200-Tilden Hogge Elementary School                                                                  ,44,36,32,25,26,27,0,0,0,0,0,0,0,0,190
515-Rowan County                                                                                    ,210-Rowan County Middle School                                                                      ,0,0,0,0,0,0,260,268,227,0,0,0,0,0,755
515-Rowan County                                                                                    ,250-Rodburn Elementary School                                                                       ,83,81,85,83,68,67,0,0,0,0,0,0,0,0,467
TOTALS for Rowan County                                                                             ,                                                                                                    ,287,272,258,244,236,228,260,268,228,254,268,241,197,4,3245
521-Russell County                                                                                  ,140-Jamestown Elementary School                                                                     ,87,75,80,61,61,59,83,0,0,0,0,0,0,0,506
521-Russell County                                                                                  ,230-Russell Springs Elementary School                                                               ,105,110,93,79,104,107,79,0,0,0,0,0,0,0,677
521-Russell County                                                                                  ,240-Russell County High School                                                                      ,0,0,0,0,0,0,0,0,0,218,243,216,217,4,898
521-Russell County                                                                                  ,250-Salem Elementary School                                                                         ,52,53,47,48,39,55,45,0,0,0,0,0,0,0,339
521-Russell County                                                                                  ,260-Russell County Middle School                                                                    ,0,0,0,0,0,0,1,243,208,0,0,0,0,0,452
521-Russell County                                                                                  ,290-Union Chapel Elementary School                                                                  ,22,19,12,15,21,20,22,0,0,0,0,0,0,0,131
TOTALS for Russell County                                                                           ,                                                                                                    ,266,257,232,203,225,241,230,243,208,218,243,216,217,4,3003
522-Russell Independent                                                                             ,011-Russell Primary School                                                                          ,165,169,191,187,0,0,0,0,0,0,0,0,0,0,712
522-Russell Independent                                                                             ,030-Russell-McDowell Intermediate School                                                            ,0,0,0,0,173,144,0,0,0,0,0,0,0,0,317
522-Russell Independent                                                                             ,050-Russell High School                                                                             ,0,0,0,0,0,0,0,0,0,166,148,165,156,1,636
522-Russell Independent                                                                             ,060-Russell Middle School                                                                           ,0,0,0,0,0,0,180,159,179,0,0,0,0,0,518
TOTALS for Russell Independent                                                                      ,                                                                                                    ,165,169,191,187,173,144,180,159,179,166,148,165,156,1,2183
523-Russellville Independent                                                                        ,025-R E Stevenson Elementary School                                                                 ,94,103,88,86,79,94,0,0,0,0,0,0,0,0,544
523-Russellville Independent                                                                        ,030-Russellville Junior/Senior High School                                                          ,0,0,0,0,0,0,83,92,91,73,64,77,58,0,538
TOTALS for Russellville Independent                                                                 ,                                                                                                    ,94,103,88,86,79,94,83,92,91,73,64,77,58,0,1082
524-Science Hill Independent                                                                        ,010-Science Hill Elementary School                                                                  ,63,60,68,64,67,62,52,37,36,0,0,0,0,0,509
TOTALS for Science Hill Independent                                                                 ,                                                                                                    ,63,60,68,64,67,62,52,37,36,0,0,0,0,0,509
525-Scott County                                                                                    ,010-Eastern Elementary School                                                                       ,103,116,128,123,128,101,0,0,0,0,0,0,0,0,699
525-Scott County                                                                                    ,012-Anne Mason Elementary School                                                                    ,124,137,115,122,111,127,0,0,0,0,0,0,0,0,736
525-Scott County                                                                                    ,013-Royal Spring Middle School                                                                      ,0,0,0,0,0,0,247,236,228,0,0,0,0,0,711
525-Scott County                                                                                    ,015-Garth Elementary School                                                                         ,88,99,86,95,73,90,0,0,0,0,0,0,0,0,531
525-Scott County                                                                                    ,018-Georgetown Middle School                                                                        ,0,0,0,0,0,0,175,175,187,0,0,0,0,0,537
525-Scott County                                                                                    ,035-Northern Elementary School                                                                      ,53,74,53,72,63,61,0,0,0,0,0,0,0,0,376
525-Scott County                                                                                    ,040-Scott County High School                                                                        ,0,0,0,0,0,0,0,0,0,0,631,611,526,0,1768
525-Scott County                                                                                    ,045-Scott County Ninth Grade School                                                                 ,0,0,0,0,0,0,0,0,0,699,0,0,0,0,699
525-Scott County                                                                                    ,050-Stamping Ground Elementary School                                                               ,54,64,53,59,58,55,0,0,0,0,0,0,0,0,343
525-Scott County                                                                                    ,060-Scott County Middle School                                                                      ,0,0,0,0,0,0,250,249,259,0,0,0,0,0,758
525-Scott County                                                                                    ,070-Southern Elementary School                                                                      ,104,135,122,112,114,128,0,0,0,0,0,0,0,0,715
525-Scott County                                                                                    ,080-Western Elementary School                                                                       ,124,132,133,132,132,122,0,0,0,0,0,0,0,0,775
TOTALS for Scott County                                                                             ,                                                                                                    ,650,757,690,715,679,684,672,660,674,699,631,611,526,0,8648
531-Shelby County                                                                                   ,014-Painted Stone Elementary                                                                        ,132,110,99,105,92,81,0,0,0,0,0,0,0,0,619
531-Shelby County                                                                                   ,015-Southside Elementary School                                                                     ,67,61,53,53,60,68,0,0,0,0,0,0,0,0,362
531-Shelby County                                                                                   ,040-Martha Layne Collins High School                                                                ,0,0,0,0,0,0,0,0,232,268,245,270,205,0,1220
531-Shelby County                                                                                   ,065-Heritage Elementary School                                                                      ,91,83,58,83,84,89,0,0,0,0,0,0,0,0,488
531-Shelby County                                                                                   ,080-Shelby County West Middle School                                                                ,0,0,0,0,0,0,280,291,0,0,0,0,0,0,571
531-Shelby County                                                                                   ,090-Shelby County High School                                                                       ,0,0,0,0,0,0,0,0,256,248,262,246,215,3,1230
531-Shelby County                                                                                   ,100-Simpsonville Elementary                                                                         ,121,110,105,107,128,96,0,0,0,0,0,0,0,0,667
531-Shelby County                                                                                   ,110-Shelby County East Middle School                                                                ,0,0,0,0,0,0,268,270,0,0,0,0,0,0,538
531-Shelby County                                                                                   ,120-Clear Creek Elementary                                                                          ,135,117,106,108,109,84,0,0,0,0,0,0,0,0,659
531-Shelby County                                                                                   ,130-Wright Elementary                                                                               ,95,71,92,82,74,80,0,0,0,0,0,0,0,0,494
531-Shelby County                                                                                   ,170-Shelby Co Education Center Cropper                                                              ,0,0,0,0,0,0,0,0,2,14,10,15,12,0,53
TOTALS for Shelby County                                                                            ,                                                                                                    ,641,552,513,538,547,498,548,561,490,530,517,531,432,3,6901
533-Silver Grove Independent                                                                        ,012-Silver Grove School                                                                             ,18,31,18,19,14,13,12,13,20,16,14,20,19,0,227
TOTALS for Silver Grove Independent                                                                 ,                                                                                                    ,18,31,18,19,14,13,12,13,20,16,14,20,19,0,227
535-Simpson County                                                                                  ,007-Learning Opportunities Center                                                                   ,0,0,0,0,0,0,0,0,0,10,10,14,20,0,54
535-Simpson County                                                                                  ,020-Franklin Elementary School                                                                      ,220,0,0,0,0,0,0,0,0,0,0,0,0,0,220
535-Simpson County                                                                                  ,030-Franklin-Simpson Middle School                                                                  ,0,0,0,0,0,0,241,248,233,0,0,0,0,0,722
535-Simpson County                                                                                  ,040-Franklin-Simpson High School                                                                    ,0,0,0,0,0,0,0,0,0,248,231,213,199,0,891
535-Simpson County                                                                                  ,045-Lincoln Elementary School                                                                       ,0,0,0,0,229,213,0,0,0,0,0,0,0,0,442
535-Simpson County                                                                                  ,100-Simpson Elementary School                                                                       ,0,233,209,224,0,0,0,0,0,0,0,0,0,0,666
TOTALS for Simpson County                                                                           ,                                                                                                    ,220,233,209,224,229,213,241,248,233,258,241,227,219,0,2995
536-Somerset Independent                                                                            ,050-Hopkins Elementary School                                                                       ,128,131,122,125,134,0,0,0,0,0,0,0,0,0,640
536-Somerset Independent                                                                            ,070-Somerset High School                                                                            ,0,0,0,0,0,0,0,0,1,148,120,148,96,0,513
536-Somerset Independent                                                                            ,090-Meece Middle School                                                                             ,0,0,0,0,0,105,114,129,100,0,0,0,0,0,448
TOTALS for Somerset Independent                                                                     ,                                                                                                    ,128,131,122,125,134,105,114,129,101,148,120,148,96,0,1601
537-Southgate Independent                                                                           ,010-Southgate Public School                                                                         ,32,31,28,22,24,10,31,14,18,0,0,0,0,0,210
TOTALS for Southgate Independent                                                                    ,                                                                                                    ,32,31,28,22,24,10,31,14,18,0,0,0,0,0,210
541-Spencer County                                                                                  ,040-Spencer County Elementary School                                                                ,135,143,133,135,147,141,0,0,0,0,0,0,0,0,834
541-Spencer County                                                                                  ,041-Spencer County Middle School                                                                    ,0,0,0,0,0,0,233,222,231,0,0,0,0,0,686
541-Spencer County                                                                                  ,042-Hillview Academy                                                                                ,0,0,0,0,0,0,0,2,2,11,6,6,11,0,38
541-Spencer County                                                                                  ,044-Taylorsville Elementary School                                                                  ,90,65,62,82,77,76,0,0,0,0,0,0,0,0,452
541-Spencer County                                                                                  ,050-Spencer County High School                                                                      ,0,0,0,0,0,0,0,0,0,217,210,183,233,2,845
TOTALS for Spencer County                                                                           ,                                                                                                    ,225,208,195,217,224,217,233,224,233,228,216,189,244,2,2855
545-Taylor County                                                                                   ,020-Taylor County Elementary School                                                                 ,169,189,180,214,198,174,1,0,0,0,0,0,0,0,1125
545-Taylor County                                                                                   ,030-Taylor County High School                                                                       ,0,0,0,0,0,0,0,0,0,208,217,207,255,1,888
545-Taylor County                                                                                   ,040-Taylor County Middle School                                                                     ,0,0,0,0,0,0,210,194,223,0,0,0,0,0,627
545-Taylor County                                                                                   ,070-TAYLOR COUNTY VIRTUAL ACADEMY                                                                   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TOTALS for Taylor County                                                                            ,                                                                                                    ,169,189,180,214,198,174,211,194,223,208,217,207,255,1,2640
551-Todd County                                                                                     ,005-North Todd Elementary School                                                                    ,83,89,78,77,90,65,0,0,0,0,0,0,0,0,482
551-Todd County                                                                                     ,015-South Todd Elementary School                                                                    ,99,88,92,82,69,80,0,0,0,0,0,0,0,0,510
551-Todd County                                                                                     ,017-Horizons High School                                                                            ,0,0,0,0,0,0,0,0,2,9,4,2,7,0,24
551-Todd County                                                                                     ,080-Todd County Middle School                                                                       ,0,0,0,0,0,0,168,183,150,0,0,0,0,0,501
551-Todd County                                                                                     ,095-Todd County Central High School                                                                 ,0,0,0,0,0,0,0,0,0,164,145,133,140,1,583
TOTALS for Todd County                                                                              ,                                                                                                    ,182,177,170,159,159,145,168,183,152,173,149,135,147,1,2100
555-Trigg County                                                                                    ,013-Trigg County Primary School                                                                     ,157,176,172,0,0,0,0,0,0,0,0,0,0,0,505
555-Trigg County                                                                                    ,014-Trigg County Intermediate School                                                                ,0,0,0,172,158,160,0,0,0,0,0,0,0,0,490
555-Trigg County                                                                                    ,050-Trigg County Middle School                                                                      ,0,0,0,0,0,0,151,172,186,0,0,0,0,0,509
555-Trigg County                                                                                    ,070-Trigg County High School                                                                        ,0,0,0,0,0,0,0,0,0,170,159,160,150,1,640
TOTALS for Trigg County                                                                             ,                                                                                                    ,157,176,172,172,158,160,151,172,186,170,159,160,150,1,2144
561-Trimble County                                                                                  ,010-Bedford Elementary School                                                                       ,71,55,60,69,66,63,0,0,0,0,0,0,0,0,384
561-Trimble County                                                                                  ,015-Trimble County Middle School                                                                    ,0,0,0,0,0,0,116,128,113,0,0,0,0,0,357
561-Trimble County                                                                                  ,020-Milton Elementary School                                                                        ,35,60,57,46,43,33,0,0,0,0,0,0,0,0,274
561-Trimble County                                                                                  ,030-Trimble County High School                                                                      ,0,0,0,0,0,0,0,0,0,130,118,90,91,1,430
TOTALS for Trimble County                                                                           ,                                                                                                    ,106,115,117,115,109,96,116,128,113,130,118,90,91,1,1445
565-Union County                                                                                    ,020-Morganfield Elementary School                                                                   ,74,73,63,63,62,67,0,0,0,0,0,0,0,0,402
565-Union County                                                                                    ,021-UNION COUNTY LEARNING ACADEMY                                                                   ,0,0,0,0,0,0,1,1,3,3,2,5,1,0,16
565-Union County                                                                                    ,022-Earle C Clements Victory Tech HS                                                                ,0,0,0,0,0,0,0,0,0,0,0,0,89,0,89
565-Union County                                                                                    ,023-CLEMENTS VICTORY TECHNICAL HS #2                                                                ,0,0,0,0,0,0,0,0,0,0,0,0,63,0,63
565-Union County                                                                                    ,050-Sturgis Elementary School                                                                       ,80,84,45,72,75,80,0,0,0,0,0,0,0,0,436
565-Union County                                                                                    ,055-Union County Middle School                                                                      ,0,0,0,0,0,0,199,151,158,0,0,0,0,0,508
565-Union County                                                                                    ,065-Union County High School                                                                        ,0,0,0,0,0,0,0,0,0,191,170,179,165,1,706
565-Union County                                                                                    ,070-Uniontown Elementary School                                                                     ,36,40,18,39,39,32,0,0,0,0,0,0,0,0,204
TOTALS for Union County                                                                             ,                                                                                                    ,190,197,126,174,176,179,200,152,161,194,172,184,318,1,2424
567-Walton-Verona Independent                                                                       ,010-Walton-Verona Elementary School                                                                 ,90,128,78,130,104,0,0,0,0,0,0,0,0,0,530
567-Walton-Verona Independent                                                                       ,015-Walton-Verona Middle School                                                                     ,0,0,0,0,0,136,121,130,137,0,0,0,0,0,524
567-Walton-Verona Independent                                                                       ,020-Walton-Verona High School                                                                       ,0,0,0,0,0,0,0,0,0,133,116,116,116,2,483
TOTALS for Walton-Verona Independent                                                                ,                                                                                                    ,90,128,78,130,104,136,121,130,137,133,116,116,116,2,1537
571-Warren County                                                                                   ,002-South Warren Middle School                                                                      ,0,0,0,0,0,0,0,278,315,0,0,0,0,0,593
571-Warren County                                                                                   ,003-South Warren High School                                                                        ,0,0,0,0,0,0,0,0,0,296,253,260,210,1,1020
571-Warren County                                                                                   ,010-Alvaton Elementary                                                                              ,87,85,93,90,97,77,88,0,0,0,0,0,0,0,617
571-Warren County                                                                                   ,012-Jackson Academy Middle School                                                                   ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
571-Warren County                                                                                   ,015-Briarwood Elementary School                                                                     ,106,116,92,105,92,102,99,0,0,0,0,0,0,0,712
571-Warren County                                                                                   ,016-Lighthouse Academy                                                                              ,0,0,0,0,0,0,0,0,0,1,10,19,75,0,105
571-Warren County                                                                                   ,018-Plano Elementary                                                                                ,82,91,83,100,71,92,82,0,0,0,0,0,0,0,601
571-Warren County                                                                                   ,030-Jody Richards Elementary                                                                        ,79,89,94,99,88,88,75,0,0,0,0,0,0,0,612
571-Warren County                                                                                   ,040-Bristow Elementary                                                                              ,121,101,90,92,94,71,104,0,0,0,0,0,0,0,673
571-Warren County                                                                                   ,070-Cumberland Trace Elementary                                                                     ,49,63,60,56,57,70,74,0,0,0,0,0,0,0,429
571-Warren County                                                                                   ,075-Drakes Creek Middle School                                                                      ,0,0,0,0,0,0,0,311,306,0,0,0,0,0,617
571-Warren County                                                                                   ,080-Lost River Elementary                                                                           ,118,122,110,110,106,106,102,0,0,0,0,0,0,0,774
571-Warren County                                                                                   ,100-William H. Natcher Elementary                                                                   ,76,72,63,92,82,62,86,0,0,0,0,0,0,0,533
571-Warren County                                                                                   ,110-North Warren Elementary                                                                         ,62,51,67,55,49,57,52,0,0,0,0,0,0,0,393
571-Warren County                                                                                   ,130-Oakland Elementary                                                                              ,40,45,43,40,39,39,42,0,0,0,0,0,0,0,288
571-Warren County                                                                                   ,140-Rich Pond Elementary                                                                            ,53,47,49,40,41,41,61,0,0,0,0,0,0,0,332
571-Warren County                                                                                   ,150-Richardsville Elementary                                                                        ,59,62,76,67,62,50,60,0,0,0,0,0,0,0,436
571-Warren County                                                                                   ,170-Rockfield Elementary                                                                            ,100,102,104,98,82,97,87,0,0,0,0,0,0,0,670
571-Warren County                                                                                   ,175-Henry F. Moss Middle School                                                                     ,0,0,0,0,0,0,0,253,255,0,0,0,0,0,508
571-Warren County                                                                                   ,200-Warren Elementary                                                                               ,111,113,91,111,106,108,101,0,0,0,0,0,0,0,741
571-Warren County                                                                                   ,205-Warren East Middle School                                                                       ,0,0,0,0,0,0,0,263,225,0,0,0,0,0,488
571-Warren County                                                                                   ,210-Warren Central High School                                                                      ,0,0,0,0,0,0,0,0,0,285,283,212,247,2,1029
571-Warren County                                                                                   ,220-Warren East High School                                                                         ,0,0,0,0,0,0,0,0,0,269,257,204,197,2,929
571-Warren County                                                                                   ,230-Greenwood High School                                                                           ,0,0,0,0,0,0,0,0,0,300,296,267,265,2,1130
571-Warren County                                                                                   ,250-Jackson Academy High School                                                                     ,0,0,0,0,0,0,0,0,0,6,3,2,1,0,12
571-Warren County                                                                                   ,300-Rivendell Elementary                                                                            ,0,0,0,0,1,0,4,11,9,0,0,0,0,0,25
571-Warren County                                                                                   ,305-Rivendell High School                                                                           ,0,0,0,0,0,0,0,0,0,20,18,11,4,0,53
571-Warren County                                                                                   ,455-Warren County Day Treatment                                                                     ,0,0,0,0,0,0,0,0,0,1,12,8,5,0,26
TOTALS for Warren County                                                                            ,                                                                                                    ,1143,1159,1115,1155,1067,1060,1117,1116,1111,1178,1132,983,1004,7,14347
575-Washington County                                                                               ,031-North Washington Elementary School                                                              ,81,56,52,60,55,50,59,53,57,0,0,0,0,0,523
575-Washington County                                                                               ,034-Washington County Middle School                                                                 ,0,0,0,0,0,0,58,67,59,0,0,0,0,0,184
575-Washington County                                                                               ,074-Washington County High School                                                                   ,0,0,0,0,0,0,0,0,0,149,156,134,143,2,584
575-Washington County                                                                               ,080-Washington County Elementary School                                                             ,52,71,58,60,79,70,0,0,0,0,0,0,0,0,390
TOTALS for Washington County                                                                        ,                                                                                                    ,133,127,110,120,134,120,117,120,116,149,156,134,143,2,1681
581-Wayne County                                                                                    ,051-Wayne County Middle School                                                                      ,0,0,0,0,0,0,182,184,194,0,0,0,0,0,560
581-Wayne County                                                                                    ,170-Lake Cumberland Youth Development Center                                                        ,0,0,0,0,0,0,0,0,0,5,21,9,3,0,38
581-Wayne County                                                                                    ,180-OTTER CREEK ACADEMY                                                                             ,0,0,0,0,0,0,0,0,1,8,8,8,5,0,30
581-Wayne County                                                                                    ,200-Wayne County High School                                                                        ,0,0,0,0,0,0,0,0,0,189,197,175,159,0,720
581-Wayne County                                                                                    ,430-Walker Early Learning Center                                                                    ,185,195,181,0,0,0,0,0,0,0,0,0,0,0,561
581-Wayne County                                                                                    ,437-Bell Elementary School                                                                          ,0,0,0,211,199,189,0,0,0,0,0,0,0,0,599
TOTALS for Wayne County                                                                             ,                                                                                                    ,185,195,181,211,199,189,182,184,195,202,226,192,167,0,2508
585-Webster County                                                                                  ,020-Clay Elementary School                                                                          ,51,31,25,32,37,33,39,29,28,0,0,0,0,0,305
585-Webster County                                                                                  ,050-Dixon Elementary School                                                                         ,50,50,50,40,42,45,48,43,50,0,0,0,0,0,418
585-Webster County                                                                                  ,060-Providence Elementary School                                                                    ,56,44,42,38,51,51,36,35,33,0,0,0,0,0,386
585-Webster County                                                                                  ,090-Sebree Elementary School                                                                        ,61,49,52,40,42,56,40,45,46,0,0,0,0,0,431
585-Webster County                                                                                  ,130-Webster County High School                                                                      ,0,0,0,0,0,0,0,0,0,175,180,145,156,3,659
TOTALS for Webster County                                                                           ,                                                                                                    ,218,174,169,150,172,185,163,152,157,175,180,145,156,3,2199
586-West Point Independent                                                                          ,010-West Point Elementary School                                                                    ,21,13,17,15,17,9,16,10,15,0,0,0,0,0,133
TOTALS for West Point Independent                                                                   ,                                                                                                    ,21,13,17,15,17,9,16,10,15,0,0,0,0,0,133
591-Whitley County                                                                                  ,060-Boston Elementary School                                                                        ,43,51,31,34,37,27,34,0,0,0,0,0,0,0,257
591-Whitley County                                                                                  ,061-Whitley Central Intermediate School                                                             ,0,0,0,123,113,106,116,0,0,0,0,0,0,0,458
591-Whitley County                                                                                  ,062-Whitley County East Elementary School                                                           ,41,29,38,38,28,34,32,0,0,0,0,0,0,0,240
591-Whitley County                                                                                  ,225-Whitley County Alternative School                                                               ,0,0,0,0,0,0,0,2,2,6,9,8,3,0,30
591-Whitley County                                                                                  ,290-Oak Grove Elementary School                                                                     ,102,104,97,89,94,79,89,0,0,0,0,0,0,0,654
591-Whitley County                                                                                  ,320-Pleasant View Elementary School                                                                 ,32,54,47,30,31,36,37,0,0,0,0,0,0,0,267
591-Whitley County                                                                                  ,350-Whitley County North Elementary School                                                          ,40,76,46,42,45,59,50,0,0,0,0,0,0,0,358
591-Whitley County                                                                                  ,365-Whitley County Central Primary School                                                           ,131,117,105,0,0,0,0,0,0,0,0,0,0,0,353
591-Whitley County                                                                                  ,430-Whitley County High School                                                                      ,0,0,0,0,0,0,0,0,0,363,276,287,260,2,1188
591-Whitley County                                                                                  ,435-Whitley County Middle School                                                                    ,0,0,0,0,0,0,0,333,298,0,0,0,0,0,631
TOTALS for Whitley County                                                                           ,                                                                                                    ,389,431,364,356,348,341,358,335,300,369,285,295,263,2,4436
592-Williamsburg Independent                                                                        ,011-WILLIAMSBURG CENTER OF PROGRESSIVE ED                                                           ,0,0,0,0,0,0,0,0,0,0,1,5,12,0,18
592-Williamsburg Independent                                                                        ,012-Williamsburg City School                                                                        ,57,82,68,61,53,60,64,67,52,58,55,50,40,0,767
TOTALS for Williamsburg Independent                                                                 ,                                                                                                    ,57,82,68,61,53,60,64,67,52,58,56,55,52,0,785
593-Williamstown Independent                                                                        ,010-Williamstown Elementary                                                                         ,64,78,66,57,75,59,0,0,0,0,0,0,0,0,399
593-Williamstown Independent                                                                        ,020-Williamstown Jr. High                                                                           ,0,0,0,0,0,0,61,84,70,0,0,0,0,0,215
593-Williamstown Independent                                                                        ,030-Williamstown Sr. High                                                                           ,0,0,0,0,0,0,0,0,0,75,62,57,53,0,247
TOTALS for Williamstown Independent                                                                 ,                                                                                                    ,64,78,66,57,75,59,61,84,70,75,62,57,53,0,861
595-Wolfe County                                                                                    ,205-Red River Valley Elementary School                                                              ,34,27,33,19,28,20,27,0,0,0,0,0,0,0,188
595-Wolfe County                                                                                    ,220-Rogers Elementary School                                                                        ,21,26,18,23,26,23,21,0,0,0,0,0,0,0,158
595-Wolfe County                                                                                    ,310-Campton Elementary School                                                                       ,66,61,59,48,47,66,50,0,0,0,0,0,0,0,397
595-Wolfe County                                                                                    ,315-Wolfe County Middle School                                                                      ,0,0,0,0,0,0,0,95,101,0,0,0,0,0,196
595-Wolfe County                                                                                    ,320-Wolfe County High School                                                                        ,0,0,0,0,0,0,0,0,0,90,88,101,82,2,363
TOTALS for Wolfe County                                                                             ,                                                                                                    ,121,114,110,90,101,109,98,95,101,90,88,101,82,2,1302
