40757,,,,,,,,,,,,,,,,
KENTUCKY DEPARTMENT OF EDUCATION,,,,,,,,,,,,,,,,
SUPERINTENDENT'S ANNUAL ATTENDANCE REPORT,,,,,,,,,,,,,,,,
"ENROLLMENT BY DISTRICT, SCHOOL AND GRADE",,,,,,,,,,,,,,,,
For School Year 10-11,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
DISTRICT,SCHOOL,EL,1,2,3,4,5,6,7,8,9,10,11,12,EC,TOTAL
275-Jefferson County Public Schools                                                                 ,100-DOSS HIGH                                                                                       ,0,0,0,0,0,0,0,0,0,285,241,206,187,11,930
275-Jefferson County Public Schools                                                                 ,102-CHANCEY ELEMENTARY SCHOOL                                                                       ,119,96,118,135,108,125,0,0,0,0,0,0,0,0,701
275-Jefferson County Public Schools                                                                 ,103-SLAUGHTER ELEMENTARY                                                                            ,77,74,82,78,79,76,0,0,0,0,0,0,0,0,466
275-Jefferson County Public Schools                                                                 ,104-TRUNNELL ELEMENTARY                                                                             ,102,95,99,95,107,100,0,0,0,0,0,0,0,0,598
275-Jefferson County Public Schools                                                                 ,105-BALLARD HIGH                                                                                    ,0,0,0,0,0,0,0,0,0,577,489,455,376,5,1902
275-Jefferson County Public Schools                                                                 ,106-JOHNSONTOWN ROAD ELEMENTARY                                                                     ,77,69,74,72,77,65,0,0,0,0,0,0,0,0,434
275-Jefferson County Public Schools                                                                 ,107-LUHR ELEMENTARY                                                                                 ,80,86,74,81,81,93,0,0,0,0,0,0,0,0,495
275-Jefferson County Public Schools                                                                 ,109-WHEELER ELEMENTARY                                                                              ,105,94,97,108,93,89,0,0,0,0,0,0,0,0,586
275-Jefferson County Public Schools                                                                 ,110-SEVEN CO JCPS DAY TRTMT CTR                                                                     ,0,2,5,2,3,2,0,4,1,0,0,0,0,0,19
275-Jefferson County Public Schools                                                                 ,115-GUTERMUTH ELEMENTARY                                                                            ,70,67,75,84,91,87,0,0,0,0,0,0,0,0,474
275-Jefferson County Public Schools                                                                 ,116-WELLINGTON ELEMENTARY                                                                           ,79,77,76,90,77,64,0,0,0,0,0,0,0,0,463
275-Jefferson County Public Schools                                                                 ,117-WILT ELEMENTARY                                                                                 ,72,73,65,72,63,92,0,0,0,0,0,0,0,0,437
275-Jefferson County Public Schools                                                                 ,119-Crosby Middle School                                                                            ,0,0,0,0,0,0,481,473,408,0,0,0,0,0,1362
275-Jefferson County Public Schools                                                                 ,121-HARTSTERN ELEMENTARY                                                                            ,69,72,76,80,87,85,0,0,0,0,0,0,0,0,469
275-Jefferson County Public Schools                                                                 ,124-U OF L PACT PROGRAM                                                                             ,0,0,0,0,0,0,0,0,0,0,0,1,2,7,10
275-Jefferson County Public Schools                                                                 ,126-LAYNE ELEMENTARY                                                                                ,87,72,72,80,86,85,0,0,0,0,0,0,0,0,482
275-Jefferson County Public Schools                                                                 ,127-Auburndale Elementary School                                                                    ,107,103,102,108,94,96,0,0,0,0,0,0,0,0,610
275-Jefferson County Public Schools                                                                 ,128-PRICE ELEMENTARY                                                                                ,92,86,90,92,83,95,0,0,0,0,0,0,0,0,538
275-Jefferson County Public Schools                                                                 ,129-BRECKINRIDGE METROPOLITAN HIGH                                                                  ,0,0,0,0,0,0,0,0,0,28,51,49,33,0,161
275-Jefferson County Public Schools                                                                 ,131-Eisenhower Elementary School                                                                    ,94,73,79,89,101,89,0,0,0,0,0,0,0,0,525
275-Jefferson County Public Schools                                                                 ,133-Lassiter Middle School                                                                          ,0,0,0,0,0,0,245,302,282,0,0,0,0,0,829
275-Jefferson County Public Schools                                                                 ,134-KLONDIKE ELEMENTARY                                                                             ,125,113,121,130,119,96,0,0,0,0,0,0,0,0,704
275-Jefferson County Public Schools                                                                 ,138-LOUISVILLE DAY TREATMENT                                                                        ,0,0,0,0,0,0,0,0,0,8,16,10,5,0,39
275-Jefferson County Public Schools                                                                 ,144-STUART MIDDLE                                                                                   ,0,0,0,0,0,0,378,359,366,0,0,0,0,0,1103
275-Jefferson County Public Schools                                                                 ,145-LAUKHUF ELEMENTARY                                                                              ,71,75,69,76,80,82,0,0,0,0,0,0,0,0,453
275-Jefferson County Public Schools                                                                 ,146-Lowe Elementary School                                                                          ,107,99,105,104,92,122,0,0,0,0,0,0,0,0,629
275-Jefferson County Public Schools                                                                 ,147-MILL CREEK ELEMENTARY                                                                           ,78,81,80,84,77,74,0,0,0,0,0,0,0,0,474
275-Jefferson County Public Schools                                                                 ,149-BLAKE ELEMENTARY                                                                                ,70,67,56,68,68,69,0,0,0,0,0,0,0,0,398
275-Jefferson County Public Schools                                                                 ,150-Audubon Youth Development Center                                                                ,0,0,0,0,0,0,0,0,1,8,20,7,9,0,45
275-Jefferson County Public Schools                                                                 ,155-Moore Traditional School                                                                        ,0,0,0,0,0,0,288,278,258,222,220,173,153,4,1596
275-Jefferson County Public Schools                                                                 ,156-Dunn Elementary School                                                                          ,96,100,104,103,87,108,0,0,0,0,0,0,0,0,598
275-Jefferson County Public Schools                                                                 ,159-Myers Middle School                                                                             ,0,0,0,0,0,0,233,254,253,0,0,0,0,0,740
275-Jefferson County Public Schools                                                                 ,162-KAMMERER MIDDLE                                                                                 ,0,0,0,0,0,0,305,308,354,0,0,0,0,0,967
275-Jefferson County Public Schools                                                                 ,163-Knight Middle School                                                                            ,0,0,0,0,0,0,161,151,205,0,0,0,0,0,517
275-Jefferson County Public Schools                                                                 ,164-Conway Middle School                                                                            ,0,0,0,0,0,0,268,317,300,0,0,0,0,0,885
275-Jefferson County Public Schools                                                                 ,165-Brown School                                                                                    ,48,47,48,49,50,44,80,59,64,69,43,42,39,0,682
275-Jefferson County Public Schools                                                                 ,166-JEFFERSONTOWN ELEMENTARY                                                                        ,128,119,121,127,132,125,0,0,0,0,0,0,0,0,752
275-Jefferson County Public Schools                                                                 ,167-Carrithers Middle School                                                                        ,0,0,0,0,0,0,177,181,169,0,0,0,0,0,527
275-Jefferson County Public Schools                                                                 ,174-JCPS eSchool                                                                                    ,0,0,0,0,0,0,0,0,0,54,150,171,368,0,743
275-Jefferson County Public Schools                                                                 ,179-Central High School                                                                             ,0,0,0,0,0,0,0,0,0,313,328,241,215,3,1100
275-Jefferson County Public Schools                                                                 ,182-WHEATLEY ELEMENTARY                                                                             ,67,64,64,65,58,63,0,0,0,0,0,0,0,0,381
275-Jefferson County Public Schools                                                                 ,183-BINET SCHOOL                                                                                    ,0,1,1,4,5,2,3,5,7,7,6,9,9,12,71
275-Jefferson County Public Schools                                                                 ,185-ATKINSON ACADEMY                                                                                ,50,69,65,69,58,63,0,0,0,0,0,0,0,0,374
275-Jefferson County Public Schools                                                                 ,186-ESL Newcomer Academy                                                                            ,0,0,0,0,0,0,28,37,55,142,77,0,0,0,339
275-Jefferson County Public Schools                                                                 ,193-MARYHURST                                                                                       ,0,0,0,0,0,0,0,1,4,8,24,9,4,0,50
275-Jefferson County Public Schools                                                                 ,200-DUPONT MANUAL HIGH                                                                              ,0,0,0,0,0,0,0,0,0,472,491,476,460,0,1899
275-Jefferson County Public Schools                                                                 ,201-The Phoenix School of Discovery                                                                 ,0,0,0,0,0,0,47,65,48,40,32,27,24,0,283
275-Jefferson County Public Schools                                                                 ,211-Stopher Elementary                                                                              ,128,137,134,131,117,98,0,0,0,0,0,0,0,0,745
275-Jefferson County Public Schools                                                                 ,212-FARMER ELEMENTARY                                                                               ,118,121,119,111,90,102,0,0,0,0,0,0,0,0,661
275-Jefferson County Public Schools                                                                 ,219-RAMSEY MIDDLE SCHOOL                                                                            ,0,0,0,0,0,0,229,281,230,0,0,0,0,0,740
275-Jefferson County Public Schools                                                                 ,225-BLOOM ELEMENTARY                                                                                ,92,87,94,92,90,88,0,0,0,0,0,0,0,0,543
275-Jefferson County Public Schools                                                                 ,240-ENGELHARD ELEMENTARY                                                                            ,81,68,86,86,65,66,0,0,0,0,0,0,0,0,452
275-Jefferson County Public Schools                                                                 ,243-BYCK ELEMENTARY                                                                                 ,89,83,103,82,94,97,0,0,0,0,0,0,0,0,548
275-Jefferson County Public Schools                                                                 ,250-FIELD ELEMENTARY                                                                                ,69,68,84,61,67,84,0,0,0,0,0,0,0,0,433
275-Jefferson County Public Schools                                                                 ,260-BRANDEIS ELEMENTARY                                                                             ,76,73,97,78,94,94,0,0,0,0,0,0,0,0,512
275-Jefferson County Public Schools                                                                 ,270-Foster Traditional Academy                                                                      ,96,96,97,108,112,129,0,0,0,0,0,0,0,0,638
275-Jefferson County Public Schools                                                                 ,290-FRAYSER ELEMENTARY                                                                              ,82,69,63,76,63,58,0,0,0,0,0,0,0,0,411
275-Jefferson County Public Schools                                                                 ,300-Hazelwood Elementary School                                                                     ,56,58,52,55,37,50,0,0,0,0,0,0,0,0,308
275-Jefferson County Public Schools                                                                 ,320-HIGHLAND  MIDDLE SCHOOL                                                                         ,0,0,0,0,0,0,417,384,336,0,0,0,0,0,1137
275-Jefferson County Public Schools                                                                 ,323-COCHRAN ELEMENTARY                                                                              ,46,55,68,71,62,59,0,0,0,0,0,0,0,0,361
275-Jefferson County Public Schools                                                                 ,325-JACOB ELEMENTARY                                                                                ,119,101,98,101,108,110,0,0,0,0,0,0,0,0,637
275-Jefferson County Public Schools                                                                 ,335-IROQUOIS HIGH                                                                                   ,0,0,0,0,0,0,0,0,0,354,345,259,208,2,1168
275-Jefferson County Public Schools                                                                 ,340-Meyzeek Middle School                                                                           ,0,0,0,0,0,0,348,386,342,0,0,0,0,0,1076
275-Jefferson County Public Schools                                                                 ,374-YOUNG ELEMENTARY                                                                                ,57,58,66,70,63,64,0,0,0,0,0,0,0,0,378
275-Jefferson County Public Schools                                                                 ,396-JEFFERSON COUNTY TRADITIONAL MIDDLE                                                             ,0,0,0,0,0,0,325,302,281,0,0,0,0,0,908
275-Jefferson County Public Schools                                                                 ,432-KING ELEMENTARY                                                                                 ,73,60,88,87,80,110,0,0,0,0,0,0,0,0,498
275-Jefferson County Public Schools                                                                 ,435-NOE MIDDLE                                                                                      ,0,0,0,0,0,0,438,437,447,0,0,0,0,0,1322
275-Jefferson County Public Schools                                                                 ,440-MCFERRAN PREPARATORY ACADEMY                                                                    ,126,134,137,114,118,120,0,0,0,0,0,0,0,0,749
275-Jefferson County Public Schools                                                                 ,452-ACKERLY/BINGHAM GUIDANCE  CTR ELEM                                                              ,2,1,0,0,1,0,0,0,0,0,0,0,0,0,4
275-Jefferson County Public Schools                                                                 ,454-KELLER SCHOOL                                                                                   ,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2
275-Jefferson County Public Schools                                                                 ,456-ACKERLY/BINGHAM GUIDANCE CTR  HIGH                                                              ,0,0,0,0,0,0,1,2,3,3,3,3,1,0,16
275-Jefferson County Public Schools                                                                 ,458-MARY RYAN ACADEMY                                                                               ,0,0,0,0,0,0,0,0,0,5,8,8,6,0,27
275-Jefferson County Public Schools                                                                 ,463-LOUISVILLE METRO YOUTH CENTER                                                                   ,0,0,0,0,0,0,0,4,8,68,47,16,12,0,155
275-Jefferson County Public Schools                                                                 ,465-HEUSER HEARING AND LANGUAGE ACADEMY                                                             ,9,0,1,0,0,0,0,0,0,0,0,0,0,0,10
275-Jefferson County Public Schools                                                                 ,467-BUECHEL METROPOLITAN HIGH                                                                       ,0,0,0,0,0,0,0,0,0,81,72,53,37,0,243
275-Jefferson County Public Schools                                                                 ,470-JOHNSON TRADITIONAL MIDDLE                                                                      ,0,0,0,0,0,0,330,315,303,0,0,0,0,0,948
275-Jefferson County Public Schools                                                                 ,480-MAUPIN ELEMENTARY                                                                               ,73,84,84,89,80,75,0,0,0,0,0,0,0,0,485
275-Jefferson County Public Schools                                                                 ,500-PORTLAND ELEMENTARY                                                                             ,39,36,48,51,57,35,0,0,0,0,0,0,0,0,266
275-Jefferson County Public Schools                                                                 ,520-LINCOLN ELEMENTARY PERFORMING ARTS                                                              ,82,82,48,47,63,54,0,0,0,0,0,0,0,0,376
275-Jefferson County Public Schools                                                                 ,530-ROOSEVELT PERRY ELEMENTARY                                                                      ,65,75,51,52,57,55,0,0,0,0,0,0,0,0,355
275-Jefferson County Public Schools                                                                 ,560-RUTHERFORD ELEMENTARY                                                                           ,109,103,99,94,95,86,0,0,0,0,0,0,0,0,586
275-Jefferson County Public Schools                                                                 ,580-SEMPLE ELEMENTARY                                                                               ,90,85,78,86,77,84,0,0,0,0,0,0,0,0,500
275-Jefferson County Public Schools                                                                 ,590-The Academy @ Shawnee                                                                           ,0,0,0,0,0,0,0,0,0,158,137,125,91,4,515
275-Jefferson County Public Schools                                                                 ,610-SHELBY TRADITIONAL ACADEMY                                                                      ,104,107,105,108,108,100,0,0,0,0,0,0,0,0,632
275-Jefferson County Public Schools                                                                 ,620-Frederick Law Olmsted Academy North                                                             ,0,0,0,0,0,0,257,329,224,0,0,0,0,0,810
275-Jefferson County Public Schools                                                                 ,660-COLERIDGE-TAYLOR ELEMENTARY                                                                     ,101,102,101,95,97,76,0,0,0,0,0,0,0,0,572
275-Jefferson County Public Schools                                                                 ,680-CARTER ELEMENTARY                                                                               ,94,93,89,103,105,103,0,0,0,0,0,0,0,0,587
275-Jefferson County Public Schools                                                                 ,710-WESTERN MIDDLE                                                                                  ,0,0,0,0,0,0,109,117,133,0,0,0,0,0,359
275-Jefferson County Public Schools                                                                 ,720-KENNEDY ELEMENTARY MONTESSORI                                                                   ,102,94,102,81,80,90,0,0,0,0,0,0,0,0,549
275-Jefferson County Public Schools                                                                 ,730-Frederick Law Olmsted Academy South                                                             ,0,0,0,0,0,0,275,305,227,0,0,0,0,0,807
275-Jefferson County Public Schools                                                                 ,768-HOME OF THE INNOCENTS ELEM                                                                      ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
275-Jefferson County Public Schools                                                                 ,769-HOME OF THE INNOCENTS HIGH                                                                      ,0,0,0,0,0,0,0,0,1,1,3,3,0,0,8
275-Jefferson County Public Schools                                                                 ,784-Peace Academy School                                                                            ,5,3,8,8,13,16,15,20,27,25,27,21,17,4,209
275-Jefferson County Public Schools                                                                 ,916-WESTPORT TAPP                                                                                   ,0,0,0,0,0,0,0,0,3,15,34,43,62,0,157
275-Jefferson County Public Schools                                                                 ,917-CHURCHILL PARK REHAB                                                                            ,0,3,5,3,7,5,8,8,5,5,7,11,11,12,90
275-Jefferson County Public Schools                                                                 ,920-AHRENS EDUCATIONAL RESOURCE                                                                     ,0,0,0,0,0,0,0,0,0,0,0,0,4,31,35
275-Jefferson County Public Schools                                                                 ,951-Jefferson County High School                                                                    ,0,0,0,0,0,0,0,0,0,73,174,190,312,0,749
275-Jefferson County Public Schools                                                                 ,998-Homebound Elementary                                                                            ,1,2,3,4,3,3,1,2,2,4,15,0,3,5,48
TOTALS for Jefferson County Public Schools                                                          ,                                                                                                    ,7672,7547,7640,7953,7782,7869,7256,7528,7146,8469,8125,6820,6636,166,98609
276-Jenkins Independent                                                                             ,011-Jenkins Independent School                                                                      ,48,55,36,43,41,30,34,58,54,49,52,57,37,0,594
TOTALS for Jenkins Independent                                                                      ,                                                                                                    ,48,55,36,43,41,30,34,58,54,49,52,57,37,0,594
281-Jessamine County                                                                                ,018-Hattie C. Warner Elementary School                                                              ,0,118,132,95,99,107,0,0,0,0,0,0,0,0,551
281-Jessamine County                                                                                ,019-West Jessamine High School                                                                      ,0,0,0,0,0,0,0,0,0,285,286,252,229,1,1053
281-Jessamine County                                                                                ,021-East Jessamine High School                                                                      ,0,0,0,0,0,0,0,0,0,318,295,209,264,3,1089
281-Jessamine County                                                                                ,022-Jessamine Early Learning Village                                                                ,645,0,0,0,0,0,0,0,0,0,0,0,0,0,645
281-Jessamine County                                                                                ,023-The Providence School                                                                           ,0,0,0,0,0,0,5,10,12,18,42,34,28,0,149
281-Jessamine County                                                                                ,025-East Jessamine Middle School                                                                    ,0,0,0,0,0,0,326,310,284,0,0,0,0,0,920
281-Jessamine County                                                                                ,026-West Jessamine Middle School                                                                    ,0,0,0,0,0,0,263,295,279,0,0,0,0,0,837
281-Jessamine County                                                                                ,050-Nicholasville Elementary School                                                                 ,0,141,106,127,130,115,0,0,0,0,0,0,0,0,619
281-Jessamine County                                                                                ,060-Rosenwald Dunbar Elementary School                                                              ,0,142,105,126,119,115,0,0,0,0,0,0,0,0,607
281-Jessamine County                                                                                ,070-Brookside Elementary School                                                                     ,0,117,129,123,143,120,0,0,0,0,0,0,0,0,632
281-Jessamine County                                                                                ,090-Wilmore Elementary School                                                                       ,0,150,115,102,123,128,0,0,0,0,0,0,0,0,618
TOTALS for Jessamine County                                                                         ,                                                                                                    ,645,668,587,573,614,585,594,615,575,621,623,495,521,4,7720
285-Johnson County                                                                                  ,050-Johnson County Alternative School                                                               ,0,0,0,0,0,0,0,0,0,1,16,10,19,0,46
285-Johnson County                                                                                  ,060-Johnson County Middle School                                                                    ,0,0,0,0,0,0,0,303,260,0,0,0,0,0,563
285-Johnson County                                                                                  ,075-Central Elementary School                                                                       ,56,49,44,43,56,43,55,0,0,0,0,0,0,0,346
285-Johnson County                                                                                  ,100-Flat Gap Elementary School                                                                      ,38,48,45,50,42,43,50,0,0,0,0,0,0,0,316
285-Johnson County                                                                                  ,115-Johnson Central High School                                                                     ,0,0,0,0,0,0,0,0,0,281,256,288,241,0,1066
285-Johnson County                                                                                  ,250-Porter Elementary School                                                                        ,64,52,64,58,45,51,46,0,0,0,0,0,0,0,380
285-Johnson County                                                                                  ,270-Meade Memorial Elementary School                                                                ,19,25,16,27,26,31,23,0,0,0,0,0,0,0,167
285-Johnson County                                                                                  ,320-W R Castle Memorial Elementary School                                                           ,50,71,52,61,57,69,61,0,0,0,0,0,0,0,421
285-Johnson County                                                                                  ,340-Highland Elementary School                                                                      ,67,62,73,72,75,75,79,0,0,0,0,0,0,0,503
TOTALS for Johnson County                                                                           ,                                                                                                    ,294,307,294,311,301,312,314,303,260,282,272,298,260,0,3808
291-Kenton County                                                                                   ,005-Beechgrove Elementary School                                                                    ,98,92,112,108,115,102,0,0,0,0,0,0,0,0,627
291-Kenton County                                                                                   ,006-River Ridge Elementary School                                                                   ,168,191,166,154,145,160,0,0,0,0,0,0,0,0,984
291-Kenton County                                                                                   ,007-Summit View Elementary School                                                                   ,124,142,141,132,123,124,0,0,0,0,0,0,0,0,786
291-Kenton County                                                                                   ,008-Summit View Middle School                                                                       ,0,0,0,0,0,0,265,265,222,0,0,0,0,0,752
291-Kenton County                                                                                   ,020-James A Caywood Elementary School                                                               ,109,116,120,109,113,107,0,0,0,0,0,0,0,0,674
291-Kenton County                                                                                   ,040-Dixie Heights High School                                                                       ,0,0,0,0,0,0,0,0,0,382,385,373,310,5,1455
291-Kenton County                                                                                   ,045-R C Hinsdale Elementary School                                                                  ,101,101,116,116,113,124,0,0,0,0,0,0,0,0,671
291-Kenton County                                                                                   ,050-Kenton Elementary School                                                                        ,83,124,120,107,112,122,0,0,0,0,0,0,0,0,668
291-Kenton County                                                                                   ,055-Northern Ky Youth Dev Center                                                                    ,0,0,0,0,0,0,0,0,0,2,7,7,2,0,18
291-Kenton County                                                                                   ,060-Ft Wright Elementary School                                                                     ,91,86,90,88,77,69,0,0,0,0,0,0,0,0,501
291-Kenton County                                                                                   ,070-Piner Elementary School                                                                         ,56,38,63,60,76,56,0,0,0,0,0,0,0,0,349
291-Kenton County                                                                                   ,080-Ryland Heights Elementary School                                                                ,77,101,86,95,93,79,0,0,0,0,0,0,0,0,531
291-Kenton County                                                                                   ,090-Simon Kenton High School                                                                        ,0,0,0,0,0,0,0,0,0,445,441,377,356,8,1627
291-Kenton County                                                                                   ,100-Taylor Mill Elementary School                                                                   ,108,119,102,109,104,105,0,0,0,0,0,0,0,0,647
291-Kenton County                                                                                   ,103-Turkey Foot Middle School                                                                       ,0,0,0,0,0,0,358,310,327,0,0,0,0,0,995
291-Kenton County                                                                                   ,105-Twenhofel Middle School                                                                         ,0,0,0,0,0,0,248,254,271,0,0,0,0,0,773
291-Kenton County                                                                                   ,108-Woodland Middle School                                                                          ,0,0,0,0,0,0,264,246,276,0,0,0,0,0,786
291-Kenton County                                                                                   ,120-Scott High School                                                                               ,0,0,0,0,0,0,0,0,0,300,280,236,214,6,1036
291-Kenton County                                                                                   ,495-White's Tower Elementary School                                                                 ,68,85,85,88,86,92,0,0,0,0,0,0,0,0,504
291-Kenton County                                                                                   ,541-North Key Community Care                                                                        ,0,2,0,2,1,2,2,0,3,3,2,1,1,0,19
TOTALS for Kenton County                                                                            ,                                                                                                    ,1083,1197,1201,1168,1158,1142,1137,1075,1099,1132,1115,994,883,19,14403
295-Knott County                                                                                    ,035-Beaver Creek Elementary School                                                                  ,27,40,22,38,26,31,29,21,33,0,0,0,0,0,267
295-Knott County                                                                                    ,100-Carr Creek Elementary School                                                                    ,38,45,42,48,31,43,34,48,27,0,0,0,0,0,356
295-Knott County                                                                                    ,150-Cordia School                                                                                   ,19,15,20,16,9,16,13,17,20,34,18,23,23,0,243
295-Knott County                                                                                    ,210-Emmalena Elementary School                                                                      ,20,26,22,18,22,33,26,25,28,0,0,0,0,0,220
295-Knott County                                                                                    ,230-Hindman Elementary School                                                                       ,83,70,61,54,63,62,65,43,47,0,0,0,0,0,548
295-Knott County                                                                                    ,255-Jones Fork Elementary School                                                                    ,16,20,12,14,19,17,17,23,22,0,0,0,0,0,160
295-Knott County                                                                                    ,265-Knott County Central High School                                                                ,0,0,0,0,0,0,0,0,0,194,197,152,172,2,717
TOTALS for Knott County                                                                             ,                                                                                                    ,203,216,179,188,170,202,184,177,177,228,215,175,195,2,2511
301-Knox County                                                                                     ,022-Knox Appalachian School                                                                         ,0,0,0,0,0,0,1,5,7,6,13,4,2,0,38
301-Knox County                                                                                     ,023-Knox County Middle School                                                                       ,0,0,0,0,0,0,0,253,264,0,0,0,0,0,517
301-Knox County                                                                                     ,071-Central Elementary School                                                                       ,94,68,59,72,59,42,43,0,0,0,0,0,0,0,437
301-Knox County                                                                                     ,150-Knox County Learning Academy                                                                    ,0,0,0,0,0,0,0,0,0,12,9,8,19,0,48
301-Knox County                                                                                     ,170-Dewitt Elementary School                                                                        ,33,26,23,28,26,28,39,0,0,0,0,0,0,0,203
301-Knox County                                                                                     ,240-Flat Lick Elementary School                                                                     ,28,27,27,26,27,30,30,0,0,0,0,0,0,0,195
301-Knox County                                                                                     ,260-Girdler Elementary School                                                                       ,62,61,64,62,61,59,54,0,0,0,0,0,0,0,423
301-Knox County                                                                                     ,320-G R Hampton Elementary School                                                                   ,53,50,67,62,47,59,52,0,0,0,0,0,0,0,390
301-Knox County                                                                                     ,410-Knox Central High School                                                                        ,0,0,0,0,0,0,0,0,0,243,260,218,230,0,951
301-Knox County                                                                                     ,430-Jesse D Lay Elementary School                                                                   ,57,60,56,53,49,53,49,0,0,0,0,0,0,0,377
301-Knox County                                                                                     ,450-Lynn Camp Schools                                                                               ,93,92,90,86,75,89,88,86,75,113,75,73,73,0,1108
TOTALS for Knox County                                                                              ,                                                                                                    ,420,384,386,389,344,360,356,344,346,374,357,303,324,0,4687
305-LaRue County                                                                                    ,015-Abraham Lincoln Elementary School                                                               ,92,75,77,92,77,85,0,0,0,0,0,0,0,0,498
305-LaRue County                                                                                    ,030-Hodgenville Elementary School                                                                   ,101,100,100,102,108,117,0,0,0,0,0,0,0,0,628
305-LaRue County                                                                                    ,040-LaRue County High School                                                                        ,0,0,0,0,0,0,0,0,0,192,174,193,169,1,729
305-LaRue County                                                                                    ,045-LaRue County Middle School                                                                      ,0,0,0,0,0,0,192,167,198,0,0,0,0,0,557
305-LaRue County                                                                                    ,100-The Life Connection                                                                             ,0,0,0,0,0,1,2,4,4,5,6,7,4,0,33
TOTALS for LaRue County                                                                             ,                                                                                                    ,193,175,177,194,185,203,194,171,202,197,180,200,173,1,2445
311-Laurel County                                                                                   ,010-London Elementary School                                                                        ,77,110,99,109,110,93,0,0,0,0,0,0,0,0,598
311-Laurel County                                                                                   ,016-McDaniel Learning Center                                                                        ,0,0,0,0,0,0,0,0,0,1,5,6,31,0,43
311-Laurel County                                                                                   ,018-Wyan-Pine Grove Elementary                                                                      ,82,78,80,108,72,78,0,0,0,0,0,0,0,0,498
311-Laurel County                                                                                   ,030-Bush Elementary School                                                                          ,81,86,73,78,78,80,0,0,0,0,0,0,0,0,476
311-Laurel County                                                                                   ,040-South Laurel Middle School                                                                      ,0,0,0,0,0,0,380,391,367,0,0,0,0,0,1138
311-Laurel County                                                                                   ,050-Laurel County Day Treatment Center                                                              ,0,0,0,0,0,0,0,6,10,8,9,4,3,0,40
311-Laurel County                                                                                   ,055-Camp Ground Elementary School                                                                   ,63,47,72,59,42,54,0,0,0,0,0,0,0,0,337
311-Laurel County                                                                                   ,070-Colony Elementary School                                                                        ,64,79,55,78,72,56,0,0,0,0,0,0,0,0,404
311-Laurel County                                                                                   ,130-Hazel Green Elementary School                                                                   ,45,49,53,56,69,63,0,0,0,0,0,0,0,0,335
311-Laurel County                                                                                   ,165-Johnson Elementary School                                                                       ,50,38,45,41,52,56,0,0,0,0,0,0,0,0,282
311-Laurel County                                                                                   ,175-Hunter Hills Elementary School                                                                  ,99,101,100,151,96,99,0,0,0,0,0,0,0,0,646
311-Laurel County                                                                                   ,180-Keavy Elementary School                                                                         ,40,44,35,51,51,42,0,0,0,0,0,0,0,0,263
311-Laurel County                                                                                   ,200-North Laurel Middle School                                                                      ,0,0,0,0,0,0,372,386,343,0,0,0,0,0,1101
311-Laurel County                                                                                   ,205-North Laurel High School                                                                        ,0,0,0,0,0,0,0,0,0,436,400,296,300,5,1437
311-Laurel County                                                                                   ,210-South Laurel High School                                                                        ,0,0,0,0,0,0,0,0,0,411,381,281,244,1,1318
311-Laurel County                                                                                   ,420-Sublimity Elementary School                                                                     ,51,45,48,65,54,55,0,0,0,0,0,0,0,0,318
311-Laurel County                                                                                   ,430-Cold Hill Elementary School                                                                     ,47,48,53,72,55,49,0,0,0,0,0,0,0,0,324
